width,height,food_class_idx,food_weight,user_age,user_weight,user_height,user_gender,activity_level,bmr,tdee,kalori,protein,lemak
390,78,3,181.60835831478778,30,90,165,F,2.0,1661.0929999999998,3322.1859999999997,374.11321812846285,39.953838829253314,21.793002997774533
471,59,5,108.50092673500353,25,75,175,F,1.5,1575.018,2362.527,56.420481902201836,0.5425046336750177,0.21700185347000706
305,227,1,227.04045628785065,40,90,175,F,2.0,1648.773,3297.546,542.6266905279631,61.300923197719676,31.785663880299094
104,176,11,280.335524963245,40,60,165,F,1.5,1340.383,2010.5745000000002,386.8630244492781,12.615098623346025,5.6067104992649
164,487,5,260.779420743924,50,70,175,F,1.75,1420.533,2485.93275,135.60529878684048,1.30389710371962,0.521558841487848
115,220,2,204.16282941775157,50,75,170,F,1.5,1451.2779999999998,2176.9169999999995,157.20537865166872,4.083256588355032,0.20416282941775157
228,208,2,296.81759998583755,30,60,180,F,1.5,1430.1529999999998,2145.2294999999995,228.5495519890949,5.936351999716751,0.29681759998583757
412,73,11,241.6921271722756,30,80,175,F,2.0,1599.603,3199.206,333.5351354977403,10.876145722752401,4.833842543445512
98,287,4,98.21327164137028,25,75,180,F,1.5,1590.5079999999998,2385.7619999999997,24.55331791034257,1.7678388895446653,0.19642654328274056
451,391,7,253.7534449514527,40,60,155,F,1.2,1309.403,1571.2836,634.3836123786318,65.9758956873777,38.063016742717906
404,350,8,130.95206516513366,50,70,180,F,1.5,1436.0230000000001,2154.0345,54.99986736935614,4.452370215614545,1.3095206516513367
478,479,2,190.28506033762494,50,60,175,M,2.0,1448.1570000000002,2896.3140000000003,146.5194964599712,3.8057012067524987,0.19028506033762493
162,363,9,54.6235338075693,25,70,165,M,1.5,1676.0620000000001,2514.0930000000003,144.75236459005865,4.916118042681237,1.7479530818422178
425,429,8,93.98269879319452,40,70,165,F,1.75,1432.8529999999998,2507.49275,39.472733493141696,3.1954117589686137,0.9398269879319452
276,272,6,273.6962987425163,40,80,170,F,1.2,1540.8129999999999,1848.9755999999998,424.22926305090033,35.58051883652712,30.106592861676795
411,399,8,223.32227815994136,30,60,170,F,1.2,1399.1729999999998,1679.0075999999997,93.79535682717537,7.592957457438007,2.2332227815994137
262,288,0,53.56816150092898,50,60,180,M,1.5,1472.152,2208.228,69.63860995120767,1.3392040375232246,0.16070448450278693
337,55,2,120.31263192880932,36,80,155,F,1.5,1511.663,2267.4945,92.64072658518319,2.4062526385761864,0.12031263192880932
138,334,1,272.46262628623424,50,75,175,F,1.2,1466.768,1760.1216,651.1856768240999,73.56490909728325,38.144767680072796
240,392,1,249.01488975671,25,60,170,M,1.5,1566.0870000000002,2349.1305,595.1455865185369,67.2340202343117,34.862084565939405
181,140,5,116.41635710396187,40,70,175,F,1.75,1463.8329999999999,2561.7077499999996,60.536505694060175,0.5820817855198094,0.23283271420792376
462,211,1,204.21471565045292,50,75,170,M,1.2,1625.1170000000002,1950.1404000000002,488.07317040458247,55.13797322562229,28.59006019106341
141,428,3,240.72240647230876,50,70,180,M,1.5,1606.1220000000003,2409.1830000000004,495.88815733295604,52.958929423907925,28.88668877667705
419,293,3,218.46416626164654,50,75,170,F,1.5,1451.2779999999998,2176.9169999999995,450.0361824989919,48.062116577562236,26.215699951397585
92,464,1,156.50590035757895,40,80,175,F,1.2,1556.303,1867.5636,374.0491018546137,42.25659309654632,21.910826050061054
496,489,4,114.22928578341394,25,90,165,F,1.5,1682.743,2524.1144999999997,28.557321445853486,2.0561271441014513,0.2284585715668279
199,292,7,66.2145560950378,36,80,175,F,1.2,1573.623,1888.3476,165.5363902375945,17.21578458470983,9.93218341425567
100,153,5,299.9238280031325,40,70,170,M,1.75,1614.902,2826.0785,155.96039056162888,1.4996191400156624,0.599847656006265
175,378,6,149.7960849748147,40,60,155,F,1.5,1309.403,1964.1045,232.1839317109628,19.47349104672591,16.47756934722962
124,225,7,124.53511461902526,40,90,170,M,1.75,1882.842,3294.9735,311.33778654756316,32.37912980094657,18.68026719285379
411,251,11,231.78004808463265,50,70,155,F,1.2,1358.573,1630.2876,319.856466356793,10.430102163808469,4.635600961692653
302,262,9,166.3371995658863,40,75,155,F,1.75,1448.108,2534.189,440.79357884959865,14.970347960929766,5.322790386108362
106,497,5,289.56912260226636,40,75,170,M,1.5,1681.8870000000002,2522.8305,150.5759437531785,1.4478456130113317,0.5791382452045327
213,358,6,264.20472894832074,40,75,165,M,1.5,1657.892,2486.838,409.51732986989714,34.3466147632817,29.062520184315282
287,92,1,245.2346272971986,36,60,165,F,1.5,1357.703,2036.5545,586.1107592403047,66.21334937024363,34.33284782160781
381,447,0,146.31367211404202,30,80,155,M,1.5,1733.6570000000002,2600.4855000000002,190.20777374825462,3.657841802851051,0.43894101634212607
135,374,6,233.36389227586486,40,80,170,M,1.75,1748.8720000000003,3060.5260000000007,361.7140330275905,30.337305995862433,25.670028150345136
98,356,9,260.105760329353,36,75,180,F,2.0,1542.8779999999997,3085.7559999999994,689.2802648727854,23.40951842964177,8.323384330539296
77,394,8,102.87773627901393,40,75,180,F,1.2,1525.5579999999998,1830.6695999999997,43.20864923718585,3.497843033486474,1.0287773627901393
176,182,11,222.5528178198503,50,60,165,F,1.75,1297.083,2269.89525,307.1228885913934,10.014876801893264,4.4510563563970065
295,164,0,269.17228797032067,25,80,180,F,1.5,1636.743,2455.1144999999997,349.92397436141687,6.729307199258017,0.807516863910962
69,288,8,65.26182614492069,40,90,170,F,1.5,1633.2830000000001,2449.9245,27.409966980866688,2.2189020889273037,0.6526182614492069
415,463,1,194.58013003268778,36,90,155,M,1.2,1833.565,2200.278,465.04651077812383,52.536635108825706,27.241218204576292
263,296,9,292.58990537630893,40,80,170,M,1.5,1748.8720000000003,2623.3080000000004,775.3632492472186,26.333091483867804,9.362876972041887
339,126,5,166.65646117793187,50,90,180,F,1.2,1620.9630000000002,1945.1556,86.66135981252458,0.8332823058896593,0.33331292235586374
242,60,6,54.41918085288751,36,60,175,M,1.2,1527.635,1833.162,84.34973032197564,7.074493510875376,5.986109893817626
406,370,0,63.28854528820675,36,75,155,F,2.0,1465.4279999999999,2930.8559999999998,82.27510887466877,1.5822136322051688,0.18986563586462024
452,64,4,160.95639724894247,25,75,180,F,1.5,1590.5079999999998,2385.7619999999997,40.239099312235616,2.8972151504809647,0.32191279449788496
256,304,6,146.14578109348156,50,75,165,M,2.0,1601.122,3202.244,226.5259606948964,18.998951542152604,16.076035920282973
286,305,3,286.72640736114624,36,70,165,M,1.5,1613.615,2420.4225,590.6563991639613,63.07980961945217,34.40716888333755
325,139,8,222.98880877834154,40,70,180,M,2.0,1662.8920000000003,3325.7840000000006,93.65529968690345,7.5816194984636125,2.2298880877834155
479,320,10,152.06496045256551,36,70,155,M,2.0,1565.625,3131.25,611.3011410193133,38.01624011314138,50.18143694934662
99,375,6,158.03527291079467,25,60,175,M,1.5,1590.082,2385.123,244.95467301173176,20.54458547840331,17.383880020187416
114,424,3,58.32560951287592,30,75,165,M,2.0,1714.662,3429.324,120.1507555965244,12.831634092832703,6.99907314154511
362,449,4,256.7783252492969,30,60,155,F,1.75,1352.703,2367.23025,64.19458131232423,4.622009854487345,0.5135566504985939
322,169,9,119.83287148199186,50,75,170,F,1.2,1451.2779999999998,1741.5335999999998,317.5571094272784,10.784958433379266,3.8346518874237394
114,113,5,275.2386284416175,36,80,165,M,1.2,1747.585,2097.102,143.1240867896411,1.3761931422080875,0.550477256883235
346,82,6,273.03450056834816,25,90,170,F,1.2,1698.2330000000002,2037.8796000000002,423.20347588093966,35.494485073885265,30.033795062518298
326,363,10,282.4170945482492,25,90,170,F,1.5,1698.2330000000002,2547.3495000000003,1135.3167200839619,70.6042736370623,93.19764120092225
193,352,7,115.31825892153667,30,60,165,M,2.0,1513.707,3027.414,288.2956473038417,29.982747319599536,17.2977388382305
239,427,2,171.26117596602205,50,75,180,F,1.5,1482.2579999999998,2223.3869999999997,131.87110549383698,3.4252235193204412,0.17126117596602206
498,431,1,135.57103622580405,30,75,175,F,1.5,1553.368,2330.0519999999997,324.0147765796717,36.604179780967094,18.97994507161257
410,201,4,57.95369153980147,40,70,165,M,1.2,1590.9070000000002,1909.0884,14.488422884950367,1.0431664477164266,0.11590738307960294
203,367,9,189.7305056054326,50,60,175,F,1.5,1328.063,1992.0945000000002,502.7858398543964,17.075745504488932,6.071376179373844
303,152,3,292.7471110982957,50,60,170,F,1.2,1312.5729999999999,1575.0875999999998,603.0590488624891,64.40436444162505,35.12965333179548
279,349,11,151.32582259654177,30,70,180,M,1.75,1719.6620000000003,3009.4085000000005,208.82963518322762,6.8096620168443796,3.0265164519308354
162,214,9,135.1670012510687,25,70,170,F,1.2,1513.2930000000001,1815.9516,358.1925533153321,12.165030112596183,4.3253440400341985
319,195,11,120.55752489646744,25,75,165,M,2.0,1743.047,3486.094,166.36938435712506,5.425088620341034,2.411150497929349
301,215,9,185.74243896249297,36,90,175,M,1.2,1929.5450000000003,2315.454,492.21746325060633,16.71681950662437,5.9437580467997755
336,174,3,281.5550700400754,40,60,165,M,1.5,1456.9370000000001,2185.4055000000003,580.0034442825554,61.94211540881659,33.786608404809044
461,55,5,267.7838145705866,30,75,175,M,2.0,1762.652,3525.304,139.24758357670504,1.3389190728529332,0.5355676291411733
94,364,7,113.98047884259722,25,90,175,M,1.75,1991.9920000000004,3485.986000000001,284.95119710649305,29.63492449907528,17.097071826389584
442,113,2,226.89372364967986,50,60,170,F,2.0,1312.5729999999999,2625.1459999999997,174.7081672102535,4.537874472993598,0.22689372364967986
